id	lnClb	lnCub
pit_c	-14.50865774	-3.912023005
pmtcoa_c	-14.50865774	-3.912023005
pnto_R_c	-14.50865774	-3.912023005
pnto_R_e	-14.50865774	-3.912023005
ppa_c	-14.50865774	-3.912023005
ppa_e	0	0
ppbng_c	-14.50865774	-3.912023005
ppcoa_c	-14.50865774	-3.912023005
ppgpp_c	-14.50865774	-3.912023005
pphn_c	-14.50865774	-3.912023005
ppi_c	-14.50865774	-3.912023005
ppp9_c	-14.50865774	-3.912023005
pppg9_c	-14.50865774	-3.912023005
pppi_c	-14.50865774	-3.912023005
ppt_c	-14.50865774	-3.912023005
ppt_e	0	0
pram_c	-14.50865774	-3.912023005
pran_c	-14.50865774	-3.912023005
prbamp_c	-14.50865774	-3.912023005
prbatp_c	-14.50865774	-3.912023005
prfp_c	-14.50865774	-3.912023005
prlp_c	-14.50865774	-3.912023005
progly_c	-14.50865774	-3.912023005
progly_e	0	0
pro_L_c	-14.50865774	-3.912023005
pro_L_e	-14.50865774	-3.912023005
protein_c	-14.50865774	-3.912023005
protrna_c	-14.50865774	-3.912023005
prpp_c	-14.50865774	-3.912023005
pser_L_c	-14.50865774	-3.912023005
pser_L_e	-14.50865774	-3.912023005
ptrc_c	-14.50865774	-3.912023005
ptrc_e	0	0
pyam5p_c	-14.50865774	-3.912023005
pydam_c	-14.50865774	-3.912023005
pydx_c	-14.50865774	-3.912023005
pydx_e	0	0
pydx5p_c	-14.50865774	-3.912023005
pydxn_c	-14.50865774	-3.912023005
pyr_c	-14.50865774	-3.912023005
pyr_e	0	0
q8_c	-14.50865774	-3.912023005
q8h2_c	-14.50865774	-3.912023005
quln_c	-14.50865774	-3.912023005
r5p_c	-14.50865774	-3.912023005
r5p_e	0	0
rbL_L_c	-14.50865774	-3.912023005
rdmbzi_c	-14.50865774	-3.912023005
rhcys_c	-14.50865774	-3.912023005
rib_D_c	-14.50865774	-3.912023005
rib_D_e	-14.50865774	-3.912023005
ribflv_c	-14.50865774	-3.912023005
rna_c	-14.50865774	-3.912023005
ru5p_D_c	-14.50865774	-3.912023005
s_c	-14.50865774	-3.912023005
s7p_c	-14.50865774	-3.912023005
sarcs_c	-14.50865774	-3.912023005
sbt6p_c	-14.50865774	-3.912023005
sbt_D_e	-14.50865774	-3.912023005
sbzcoa_c	-14.50865774	-3.912023005
ser_D_c	-14.50865774	-3.912023005
ser_D_e	-14.50865774	-3.912023005
ser_L_c	-14.50865774	-3.912023005
ser_L_e	-14.50865774	-3.912023005
sertrna_c	-14.50865774	-3.912023005
skm_c	-14.50865774	-3.912023005
skm_e	0	0
skm5p_c	-14.50865774	-3.912023005
sl26da_c	-14.50865774	-3.912023005
sl2a6o_c	-14.50865774	-3.912023005
so3_c	-14.50865774	-3.912023005
so3_e	0	0
so4_c	-14.50865774	-3.912023005
so4_e	0	0
soluble_pool_c	-14.50865774	-3.912023005
spmd_c	-14.50865774	-3.912023005
spmd_e	0	0
stcoa_c	-14.50865774	-3.912023005
suc6p_c	-14.50865774	-3.912023005
sucbz_c	-14.50865774	-3.912023005
succ_c	-14.50865774	-3.912023005
succ_e	0	0
succoa_c	-14.50865774	-3.912023005
suchms_c	-14.50865774	-3.912023005
sucr_e	0	0
sucsal_c	-14.50865774	-3.912023005
t3c11vaceACP_c	-14.50865774	-3.912023005
t3c5ddeceACP_c	-14.50865774	-3.912023005
t3c7mrseACP_c	-14.50865774	-3.912023005
t3c9palmeACP_c	-14.50865774	-3.912023005
tag6p_D_c	-14.50865774	-3.912023005
tagdp_D_c	-14.50865774	-3.912023005
tau_c	-14.50865774	-3.912023005
tcynt_c	-14.50865774	-3.912023005
tcynt_e	0	0
td2coa_c	-14.50865774	-3.912023005
tdcm_c	-14.50865774	-3.912023005
tdcoa_c	-14.50865774	-3.912023005
tddec2eACP_c	-14.50865774	-3.912023005
tdeACP_c	-14.50865774	-3.912023005
tdec2eACP_c	-14.50865774	-3.912023005
tdecoa_c	-14.50865774	-3.912023005
thcd_c	-14.50865774	-3.912023005
thdp_c	-14.50865774	-3.912023005
thex2eACP_c	-14.50865774	-3.912023005
thf_c	-14.50865774	-3.912023005
thm_c	-14.50865774	-3.912023005
thm_e	0	0
thmmp_c	-14.50865774	-3.912023005
thmpp_c	-14.50865774	-3.912023005
thptdn_c	-14.50865774	-3.912023005
thr_L_c	-14.50865774	-3.912023005
thr_L_e	-14.50865774	-3.912023005
thrtrna_c	-14.50865774	-3.912023005
thymd_c	-14.50865774	-3.912023005
thymd_e	0	0
tma_e	0	0
tmao_e	0	0
tmcm_c	-14.50865774	-3.912023005
tmrs2eACP_c	-14.50865774	-3.912023005
toct2eACP_c	-14.50865774	-3.912023005
toctd2eACP_c	-14.50865774	-3.912023005
tpalm2eACP_c	-14.50865774	-3.912023005
trdox_c	-14.50865774	-3.912023005
trdrd_c	-14.50865774	-3.912023005
tre_c	-14.50865774	-3.912023005
tre_e	0	0
tre6p_c	-14.50865774	-3.912023005
trnaala_c	-14.50865774	-3.912023005
trnaarg_c	-14.50865774	-3.912023005
trnaasn_c	-14.50865774	-3.912023005
trnaasp_c	-14.50865774	-3.912023005
trnacys_c	-14.50865774	-3.912023005
trnagln_c	-14.50865774	-3.912023005
trnaglu_c	-14.50865774	-3.912023005
trnagly_c	-14.50865774	-3.912023005
trnahis_c	-14.50865774	-3.912023005
trnaile_c	-14.50865774	-3.912023005
trnaleu_c	-14.50865774	-3.912023005
trnalys_c	-14.50865774	-3.912023005
trnamet_c	-14.50865774	-3.912023005
trnaphe_c	-14.50865774	-3.912023005
trnapro_c	-14.50865774	-3.912023005
trnasecys_c	-14.50865774	-3.912023005
trnaser_c	-14.50865774	-3.912023005
trnathr_c	-14.50865774	-3.912023005
trnatrp_c	-14.50865774	-3.912023005
trnatyr_c	-14.50865774	-3.912023005
trnaval_c	-14.50865774	-3.912023005
trp_L_c	-14.50865774	-3.912023005
trp_L_e	-14.50865774	-3.912023005
trptrna_c	-14.50865774	-3.912023005
tsul_c	-14.50865774	-3.912023005
tsul_e	0	0
ttdca_c	-14.50865774	-3.912023005
ttdca_e	0	0
ttdcap_c	-14.50865774	-3.912023005
ttdcea_c	-14.50865774	-3.912023005
ttdcea_e	0	0
ttdceap_c	-14.50865774	-3.912023005
tungs_c	-14.50865774	-3.912023005
tyr_L_c	-14.50865774	-3.912023005
tyr_L_e	-14.50865774	-3.912023005
tyrtrna_c	-14.50865774	-3.912023005
u23ga_c	-14.50865774	-3.912023005
u3aga_c	-14.50865774	-3.912023005
u3hga_c	-14.50865774	-3.912023005
uaagmda_c	-14.50865774	-3.912023005
uaccg_c	-14.50865774	-3.912023005
uacgam_c	-14.50865774	-3.912023005
uacgam_e	0	0
uagmda_c	-14.50865774	-3.912023005
uama_c	-14.50865774	-3.912023005
uamag_c	-14.50865774	-3.912023005
uamr_c	-14.50865774	-3.912023005
udcpdp_c	-14.50865774	-3.912023005
udcpp_c	-14.50865774	-3.912023005
udp_c	-14.50865774	-3.912023005
udpara_c	-14.50865774	-3.912023005
udpg_c	-14.50865774	-3.912023005
udpg_e	0	0
udpgal_c	-14.50865774	-3.912023005
udpgal_e	0	0
udpgalfur_c	-14.50865774	-3.912023005
udpglcur_c	-14.50865774	-3.912023005
udpglcur_e	0	0
ugmd_c	-14.50865774	-3.912023005
ugmda_c	-14.50865774	-3.912023005
ump_c	-14.50865774	-3.912023005
ump_e	0	0
uppg3_c	-14.50865774	-3.912023005
ura_c	-14.50865774	-3.912023005
ura_e	0	0
urea_c	-14.50865774	-3.912023005
urea_e	0	0
uri_c	-14.50865774	-3.912023005
uri_e	0	0
utp_c	-14.50865774	-3.912023005
vaL_L_c	-14.50865774	-3.912023005
vaL_L_e	-14.50865774	-3.912023005
valtrna_c	-14.50865774	-3.912023005
wco_c	-14.50865774	-3.912023005
xan_c	-14.50865774	-3.912023005
xan_e	0	0
xmp_c	-14.50865774	-3.912023005
xmp_e	0	0
xdp_c	-14.50865774	-3.912023005
xtp_c	-14.50865774	-3.912023005
xtsn_c	-14.50865774	-3.912023005
xtsn_e	0	0
xu5p_D_c	-14.50865774	-3.912023005
xyL_D_c	-14.50865774	-3.912023005
xyL_D_e	-14.50865774	-3.912023005
xylu_D_c	-14.50865774	-3.912023005
xylu_L_c	-14.50865774	-3.912023005
xylu_L_e	-14.50865774	-3.912023005
zn2_c	-14.50865774	-3.912023005
zn2_e	0	0
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
